id,icao_code,iata_code,name,type,city_id,country_id,continent_id,website_url,created_at,updated_at,latitude_deg,longitude_deg,elevation_ft,wikipedia_link
1,NTGA,AAA,Anaa Airport,medium_airport,47868,198,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.3526,-145.509995,10,https://en.wikipedia.org/wiki/Anaa_Airport
2,YARY,AAB,Arrabury Airport,small_airport,47869,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-26.69639,141.048718,334,https://en.wikipedia.org/wiki/Arrabury_Airport
3,HEAR,AAC,El Arish International Airport,medium_airport,47870,51,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.078565,33.836791,118,https://en.wikipedia.org/wiki/El_Arish_International_Airport
4,AAD,AAD,Adado Airport,small_airport,47871,162,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.095802,46.6375,1001,https://en.wikipedia.org/wiki/Adado_Airport
5,DABB,AAE,Annaba Rabah Bitat Airport,medium_airport,2074,3,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,36.826781,7.81334,16,https://en.wikipedia.org/wiki/Rabah_Bitat_Airport
6,KAAF,AAF,Apalachicola Regional Airport,small_airport,47872,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,29.72750092,-85.02749634,20,https://en.wikipedia.org/wiki/Apalachicola_Municipal_Airport
7,SSYA,AAG,Avelino Vieira Airport,small_airport,2421,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-24.103901,-49.789101,2641,https://en.wikipedia.org/wiki/Arapoti_Airport
8,EDKA,AAH,Aachen-Merzbrück Airport,small_airport,26,64,3,https://www.flugplatz-aachen.de,2024-06-27 0:00:00,2024-06-27 0:00:00,50.823055,6.186389,623,https://en.wikipedia.org/wiki/Aachen_Merzbr%C3%BCck_Airfield
9,SWRA,AAI,Arraias Airport,small_airport,2642,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.025154,-46.884107,1923,https://en.wikipedia.org/wiki/Arraias_Airport
10,SR-AAJ,AAJ,Cayana Airstrip,small_airport,47873,168,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,3.898681,-55.577907,360,https://en.wikipedia.org/wiki/Cayana_Airstrip
11,NGUK,AAK,Aranuka Airport,small_airport,47874,89,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,0.185278,173.636993,6,https://en.wikipedia.org/wiki/Aranuka_Airport
12,EKYT,AAL,Aalborg Airport,medium_airport,28,46,3,http://www.aal.dk,2024-06-27 0:00:00,2024-06-27 0:00:00,57.094763,9.84993,10,https://en.wikipedia.org/wiki/Aalborg_Airport
13,FAMD,AAM,Malamala Airport,medium_airport,47875,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-24.816866,31.544085,1124,https://en.wikipedia.org/wiki/Mala_Mala_Airport
14,OMAL,AAN,Al Ain International Airport,medium_airport,47876,186,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,24.26169968,55.60919952,869,https://en.wikipedia.org/wiki/Al_Ain_International_Airport
15,SVAN,AAO,Anaco Airport,medium_airport,1782,193,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.430225,-64.470726,721,https://en.wikipedia.org/wiki/Anaco_Airport
16,WALS,AAP,Aji Pangeran Tumenggung Pranoto International Airport,medium_airport,36569,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-0.374478,117.250128,82,https://en.wikipedia.org/wiki/Aji_Pangeran_Tumenggung_Pranoto_International_Airport
17,URKA,AAQ,Anapa Vityazevo Airport,medium_airport,47877,145,3,http://basel.aero/en/anapa/,2024-06-27 0:00:00,2024-06-27 0:00:00,45.002102,37.347301,174,https://en.wikipedia.org/wiki/Anapa_Airport
18,EKAH,AAR,Aarhus Airport,medium_airport,36,46,3,http://www.aar.dk/default.asp?id=87,2024-06-27 0:00:00,2024-06-27 0:00:00,56.303331,10.618286,82,https://en.wikipedia.org/wiki/Aarhus_Airport
19,ID-AAS,AAS,Apalapsili Airport,small_airport,47878,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-3.882495,139.310932,3100,https://en.wikipedia.org/wiki/Apalapsili_Airport
20,CN-0113,AAT,Altay Xuedu Airport,medium_airport,1311,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,47.749886,88.085808,2460,https://en.wikipedia.org/wiki/Altay_Xuedu_Airport
21,NSAU,AAU,Asau Airport,small_airport,2781,150,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.505132,-172.627888,,https://en.wikipedia.org/wiki/Asau_Airport
22,RPMA,AAV,Allah Valley Airport,medium_airport,41200,140,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.367903,124.752431,659,https://en.wikipedia.org/wiki/Allah_Valley_Airport
23,SBAX,AAX,Romeu Zema Airport,medium_airport,47879,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-19.5632,-46.9604,3276,https://en.wikipedia.org/wiki/Arax%C3%A1_Airport
24,OYGD,AAY,Al Ghaydah International Airport,medium_airport,47880,195,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.193341,52.174186,134,https://en.wikipedia.org/wiki/Al_Ghaydah_Airport
25,MGQZ,AAZ,Quezaltenango Airport,small_airport,47881,68,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,14.8656,-91.501999,7779,https://en.wikipedia.org/wiki/Quetzaltenango_Airport
26,UNAA,ABA,Abakan International Airport,medium_airport,55,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,53.740002,91.385002,831,https://en.wikipedia.org/wiki/Abakan_International_Airport
27,DNAS,ABB,Asaba International Airport,medium_airport,2749,129,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.204167,6.665278,305,https://en.wikipedia.org/wiki/Asaba_International_Airport
28,LEAB,ABC,Albacete Airport / Los Llanos Air Base,medium_airport,995,165,3,https://www.aena.es/en/albacete.html,2024-06-27 0:00:00,2024-06-27 0:00:00,38.948502,-1.86352,2302,https://en.wikipedia.org/wiki/Albacete_Airport
29,OIAA,ABD,Abadan Airport,medium_airport,45,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,30.367887,48.230075,10,https://en.wikipedia.org/wiki/Abadan_Airport
30,KABE,ABE,Lehigh Valley International Airport,medium_airport,1216,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.651773,-75.442797,393,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport
31,NGAB,ABF,Abaiang Airport,small_airport,47882,89,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,1.79861,173.041,26,https://en.wikipedia.org/wiki/Abaiang_Airport
32,YABI,ABG,Abingdon Downs Airport,small_airport,113,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.608814,143.183531,573,https://en.wikipedia.org/wiki/Abingdon_Airport
33,AU-0548,ABH,Alpha Airport,small_airport,47883,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-23.652849,146.582668,1255,https://en.wikipedia.org/wiki/Alpha_Airport
34,KABI,ABI,Abilene Regional Airport,medium_airport,111,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.41130066,-99.68190002,1791,https://en.wikipedia.org/wiki/Abilene_Regional_Airport
35,DIAP,ABJ,Félix-Houphouët-Boigny International Airport,medium_airport,109,83,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.26139,-3.92629,21,https://en.wikipedia.org/wiki/F%C3%A9lix-Houphou%C3%ABt-Boigny_International_Airport
36,HAKD,ABK,Kebri Dahar Airport,medium_airport,47884,57,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.732577,44.241339,1800,https://en.wikipedia.org/wiki/Kabri_Dar_Airport
37,PAFM,ABL,Ambler Airport,medium_airport,47885,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,67.105529,-157.855339,334,https://en.wikipedia.org/wiki/Ambler_Airport
38,YNPE,ABM,Northern Peninsula Airport,small_airport,47886,9,6,http://www.nparc.qld.gov.au/airport,2024-06-27 0:00:00,2024-06-27 0:00:00,-10.946194,142.455081,34,https://en.wikipedia.org/wiki/Northern_Peninsula_Airport
39,SMBN,ABN,Albina Airport,small_airport,1019,168,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.51272,-54.050098,19,https://en.wikipedia.org/wiki/Albina_Airstrip
40,DIAO,ABO,Aboisso Airport,small_airport,123,83,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.461944,-3.234722,95,https://en.wikipedia.org/wiki/Aboisso_Airport
41,ABP,ABP,Atkamba Airport,small_airport,47887,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-6.06462,141.095173,150,https://en.wikipedia.org/wiki/Atkamba_Airport
42,KABQ,ABQ,Albuquerque International Sunport,large_airport,1030,188,4,http://www.abqsunport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,35.039976,-106.608925,5355,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport
43,KABR,ABR,Aberdeen Regional Airport,medium_airport,92,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.44910049,-98.42179871,1302,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport
44,HEBL,ABS,Abu Simbel Airport,medium_airport,47888,51,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,22.367657,31.609962,614,https://en.wikipedia.org/wiki/Abu_Simbel_Airport
45,OEBA,ABT,King Saud Bin Abdulaziz (Al Baha) Airport,medium_airport,47889,153,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,20.298506,41.636153,5486,https://en.wikipedia.org/wiki/Al-Baha_Domestic_Airport
46,WRKA,ABU,AA Bere Tallo (Haliwen) Airport,small_airport,2928,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.074841,124.903285,1027,https://en.wikipedia.org/wiki/Haliwen_Airport
47,DNAA,ABV,Nnamdi Azikiwe International Airport,large_airport,163,129,2,http://www.faannigeria.org/nigeria-airport.php?airport=3,2024-06-27 0:00:00,2024-06-27 0:00:00,9.00679,7.26317,1123,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport
48,YMAY,ABX,Albury Airport,medium_airport,1032,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-36.066758,146.959148,539,https://en.wikipedia.org/wiki/Albury_Airport
49,KABY,ABY,Southwest Georgia Regional Airport,medium_airport,999,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.532946,-84.196215,197,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport
50,EGPD,ABZ,Aberdeen Dyce Airport,medium_airport,92,187,3,http://www.aberdeenairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,57.2019,-2.19778,215,https://en.wikipedia.org/wiki/Aberdeen_Airport
51,MMAA,ACA,Aeropuerto Internacional Juan N. Álvarez,medium_airport,47890,113,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.757126,-99.753113,16,https://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport
52,KACB,ACB,Antrim County Airport,small_airport,5042,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,44.988602,-85.198402,623,https://en.wikipedia.org/wiki/Antrim_County_Airport
53,DGAA,ACC,Kotoka International Airport,large_airport,202,65,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.6051898,-0.166786,205,https://en.wikipedia.org/wiki/Kotoka_International_Airport
54,SKAD,ACD,Alcides Fernández Airport,small_airport,47891,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,8.497847,-77.274106,50,https://en.wikipedia.org/wiki/Alcides_Fern%C3%A1ndez_Airport
55,GCRR,ACE,César Manrique-Lanzarote Airport,large_airport,47892,165,2,https://www.lanzaroteairport.info/barrier-free-disability-assistance-service/,2024-06-27 0:00:00,2024-06-27 0:00:00,28.945499,-13.6052,46,https://en.wikipedia.org/wiki/Lanzarote_Airport
56,ZWAL,ACF,Aral Tarim Airport,small_airport,2393,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.434748,81.26206,,https://en.wikipedia.org/wiki/Aral_Talim_Airport
57,LSZR,ACH,Sankt Gallen Altenrhein Airport,medium_airport,47893,170,3,https://www.peoples.ch/lszr,2024-06-27 0:00:00,2024-06-27 0:00:00,47.485001,9.56077,1306,https://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport
58,EGJA,ACI,Alderney Airport,medium_airport,47894,199,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,49.706104,-2.21472,290,https://en.wikipedia.org/wiki/Alderney_Airport
59,VCCA,ACJ,Anuradhapura Airport,medium_airport,2242,166,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,8.301542,80.42848,324,https://en.wikipedia.org/wiki/Anuradhapura_Airport
60,KACK,ACK,Nantucket Memorial Airport,medium_airport,28764,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.25310135,-70.06020355,47,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport
61,ACM,ACM,Arica Airport,small_airport,2551,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.143713,-71.75935,316,https://en.wikipedia.org/wiki/Arica_Airport_(Colombia)
62,MMCC,ACN,Ciudad Acuña New International Airport,small_airport,47895,113,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,29.333662,-101.100555,1410,https://en.wikipedia.org/wiki/Ciudad_Acu%C3%B1a_International_Airport
63,CR-0006,ACO,Cóbano Airport,small_airport,47896,41,4,https://www.cobanoairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,9.693365,-85.091216,502,
64,OITM,ACP,Sahand Airport,small_airport,25679,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,37.34799957,46.12789917,4396,https://en.wikipedia.org/wiki/Sahand_Airport
65,SKAC,ACR,Araracuara Airport,small_airport,47897,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-0.600854,-72.398011,1250,https://en.wikipedia.org/wiki/Araracuara_Airport
66,UNKS,ACS,Achinsk Airport,medium_airport,220,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,56.269185,90.57511,1033,https://en.wikipedia.org/wiki/Achinsk_Airport
67,KACT,ACT,Waco Regional Airport,medium_airport,45583,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.61129951,-97.23049927,516,https://en.wikipedia.org/wiki/Waco_Regional_Airport
68,PA-0001,ACU,Achutupu Airport,small_airport,47898,136,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.188481,-77.994153,10,https://en.wikipedia.org/wiki/Achutupo_Airport
69,KACV,ACV,California Redwood Coast-Humboldt County Airport,medium_airport,47899,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.978101,-124.109,221,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport
70,ZUYI,ACX,Xingyi Wanfenglin Airport,medium_airport,46700,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,25.083423,104.960804,4150,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport
71,KACY,ACY,Atlantic City International Airport,medium_airport,2979,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.45759964,-74.57720184,75,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport
72,OIZB,ACZ,Zabol Airport,medium_airport,47323,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.098301,61.5439,1628,https://en.wikipedia.org/wiki/Zabol_Airport
73,LTAF,ADA,Adana Şakirpaşa Airport,medium_airport,38886,181,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,36.982201,35.280399,65,https://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport
74,LTBJ,ADB,Adnan Menderes International Airport,large_airport,14719,181,1,http://www.adnanmenderesairport.com,2024-06-27 0:00:00,2024-06-27 0:00:00,38.2924,27.157,412,https://en.wikipedia.org/wiki/Adnan_Menderes_Airport
75,ADC,ADC,Andakombe Airport,small_airport,47900,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.137222222,145.7447222,3600,https://en.wikipedia.org/wiki/Andakombe_Airport
76,HAAB,ADD,Addis Ababa Bole International Airport,large_airport,288,57,2,http://www.ethiopianairports.com,2024-06-27 0:00:00,2024-06-27 0:00:00,8.97789,38.799301,7630,https://en.wikipedia.org/wiki/Bole_International_Airport
77,OYAA,ADE,Aden International Airport,medium_airport,302,195,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,12.8295,45.028801,7,https://en.wikipedia.org/wiki/Aden_International_Airport
78,LTCP,ADF,Adıyaman Airport,medium_airport,47901,181,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,37.7314,38.468899,2216,https://en.wikipedia.org/wiki/Ad%C4%B1yaman_Airport
79,KADG,ADG,Lenawee County Airport,small_airport,342,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.866205,-84.077983,798,https://en.wikipedia.org/wiki/Lenawee_County_Airport
80,UEEA,ADH,Aldan Airport,small_airport,1068,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,58.60279846,125.4089966,2241,https://en.wikipedia.org/wiki/Aldan_Airport
81,FYAR,ADI,Arandis Airport,medium_airport,47902,122,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.461875,14.979322,1905,https://en.wikipedia.org/wiki/Arandis_Airport
82,OJAM,ADJ,Amman Civil (Marka International) Airport,medium_airport,1684,86,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.9727,35.9916,2555,https://en.wikipedia.org/wiki/Amman_Civil_Airport
83,PADK,ADK,Adak Airport,medium_airport,47903,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,51.883564,-176.642783,18,https://en.wikipedia.org/wiki/Adak_Airport
84,YPAD,ADL,Adelaide International Airport,large_airport,295,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-34.947512,138.533393,20,https://en.wikipedia.org/wiki/Adelaide_International_Airport
85,KADM,ADM,Ardmore Municipal Airport,small_airport,2501,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,34.30301,-97.0196342,777,https://en.wikipedia.org/wiki/Ardmore_Municipal_Airport
86,YAMK,ADO,Andamooka Airport,small_airport,1860,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-30.438299,137.136993,76,https://en.wikipedia.org/wiki/Andamooka_Airport
87,VCCG,ADP,Ampara Airport,medium_airport,47904,166,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,7.336745,81.623869,150,https://en.wikipedia.org/wiki/Amparai_Airport
88,PADQ,ADQ,Kodiak Airport,medium_airport,47905,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,57.75,-152.4940033,78,https://en.wikipedia.org/wiki/Kodiak_Airport
89,KPHH,ADR,Robert F Swinnie Airport,small_airport,1937,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.4516983,-79.52619934,26,https://en.wikipedia.org/wiki/Robert_F._Swinnie_Airport
90,KADS,ADS,Addison Airport,small_airport,10837,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.96860123,-96.83640289,644,https://en.wikipedia.org/wiki/Addison_Airport
91,KADH,ADT,Ada Regional Airport,small_airport,268,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,34.805214,-96.671988,1016,https://en.wikipedia.org/wiki/Ada_Municipal_Airport
92,OITL,ADU,Ardabil Airport,medium_airport,2491,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.32569885,48.42440033,4315,https://en.wikipedia.org/wiki/Ardabil_Airport
93,ADV,ADV,El Daein Airport,small_airport,47906,167,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.4023,26.1186,1560,https://en.wikipedia.org/wiki/Ed_Daein_Airport
94,KADW,ADW,Joint Base Andrews,large_airport,7733,188,4,2024-06-27 0:00:00,2024-06-27 0:00:00,38.810799,-76.866997,280,https://en.wikipedia.org/wiki/Joint_Base_Andrews
95,EGQL,ADX,Leuchars Station Airfield,medium_airport,47907,187,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,56.37398,-2.868862,38,https://en.wikipedia.org/wiki/Leuchars_Station
96,FAAL,ADY,Alldays Airport,small_airport,47908,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.679001,29.0555,2600,https://en.wikipedia.org/wiki/Alldays_Airport
97,SKSP,ADZ,Gustavo Rojas Pinilla International Airport,medium_airport,47909,37,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,12.5836,-81.7112,19,https://en.wikipedia.org/wiki/Gustavo_Rojas_Pinilla_International_Airport
98,NGTB,AEA,Abemama Airport,small_airport,47910,89,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,0.490759,173.830287,8,https://en.wikipedia.org/wiki/Abemama_Airport
99,CN-0082,AEB,Baise Youjiang Airport,medium_airport,47911,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,23.7206,106.959999,490,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport
100,AEE,AEE,Adareil Airport,small_airport,47912,164,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.053611,32.959444,1301,https://en.wikipedia.org/wiki/Adareil_Airport
101,WIME,AEG,Aek Godang Airport,medium_airport,47913,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,1.4001,99.430496,922,https://en.wikipedia.org/wiki/Aek_Godang_Airport
102,FTTC,AEH,Abeche Airport,medium_airport,83,34,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,13.847,20.844299,1788,https://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport
103,AEK,AEK,Aseki Airport,small_airport,47914,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.350805,146.193994,4106,https://en.wikipedia.org/wiki/Aseki_Airport
104,KAEL,AEL,Albert Lea Municipal Airport,small_airport,1012,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.68149948,-93.36720276,1260,https://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport
105,UHTG,AEM,Amgu Airport,small_airport,47915,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.84126,137.673568,10,https://en.wikipedia.org/wiki/Amgu_Airport
106,GQNA,AEO,Aioun el Atrouss Airport,small_airport,47916,111,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.7112999,-9.637880325,951,https://en.wikipedia.org/wiki/Aioun_el_Atrouss_Airport
107,SABE,AEP,Jorge Newbery Airpark,large_airport,7035,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-34.5592,-58.4156,18,https://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery
108,AEQ,AEQ,Ar Horqin Airport,small_airport,9221,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.908407,120.15099,1335,https://en.wikipedia.org/wiki/Ar_Horqin_Airport
109,URSS,AER,Sochi International Airport,large_airport,40097,145,3,http://basel.aero/en/sochi/,2024-06-27 0:00:00,2024-06-27 0:00:00,43.449902,39.9566,89,https://en.wikipedia.org/wiki/Sochi_International_Airport
110,ENAL,AES,"Ålesund Airport, Vigra",medium_airport,47917,131,3,http://www.avinor.no/lufthavn/alesund,2024-06-27 0:00:00,2024-06-27 0:00:00,62.5625,6.1197,69,https://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra
111,PFAL,AET,Allakaket Airport,small_airport,47918,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,66.551804,-152.621994,441,https://en.wikipedia.org/wiki/Allakaket_Airport
112,OIBA,AEU,Abu Musa Island Airport,medium_airport,47919,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,25.8757,55.033001,23,https://en.wikipedia.org/wiki/Abu_Musa_Airport
113,KAEX,AEX,Alexandria International Airport,medium_airport,1118,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.3274,-92.549797,89,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana)
114,BIAR,AEY,Akureyri Airport,medium_airport,749,75,3,https://www.isavia.is/en/akureyri-airport,2024-06-27 0:00:00,2024-06-27 0:00:00,65.656573,-18.072018,6,https://en.wikipedia.org/wiki/Akureyri_Airport
115,SAMR,AFA,Suboficial Ay Santiago Germano Airport,medium_airport,37196,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-34.588299,-68.4039,2470,https://en.wikipedia.org/wiki/San_Rafael_Airport_(Argentina)
116,FAPA,AFD,Port Alfred Airport,small_airport,33357,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-33.555057,26.881656,275,https://en.wikipedia.org/wiki/Port_Alfred_Airport
117,KAFF,AFF,USAF Academy Airfield,small_airport,10009,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.972497,-104.821125,6572,https://en.wikipedia.org/wiki/United_States_Air_Force_Academy_Airfield
118,SKAM,AFI,Amalfi Airport,small_airport,1406,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.895033,-75.047334,5507,https://en.wikipedia.org/wiki/Amalfi_Airport_(Colombia)
119,AFK,AFK,Kondavattavana Tank Seaplane Base,seaplane_base,47904,166,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,7.284,81.644,95,
120,SBAT,AFL,Piloto Osvaldo Marques Dias Airport,medium_airport,1294,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.866389,-56.106298,948,https://en.wikipedia.org/wiki/Alta_Floresta_Airport
121,KAFN,AFN,Jaffrey Airfield Silver Ranch Airport,small_airport,47921,188,4,http://silverranchairpark.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,42.805099,-72.002998,1040,https://en.wikipedia.org/wiki/Jaffrey_Airport_%E2%80%93_Silver_Ranch_Airpark
122,KAFO,AFO,Afton Municipal Airport,small_airport,47922,188,4,http://www.aftonairpark.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,42.71120071,-110.9420013,6221,https://en.wikipedia.org/wiki/Afton_Municipal_Airport
124,UTSN,AFS,Sugraly Airport,small_airport,47923,190,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.613899,64.2332,1396,https://en.wikipedia.org/wiki/Zarafshan_Airport
125,AGAF,AFT,Afutara Aerodrome,small_airport,47924,161,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.191388889,160.9486111,23,https://en.wikipedia.org/wiki/Afutara_Airport
126,KAFW,AFW,Perot Field/Fort Worth Alliance Airport,medium_airport,14023,188,4,http://www.allianceairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,32.99044,-97.31947,722,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport
127,LTAH,AFY,Afyon Air Base,medium_airport,375,181,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.726398,30.601101,3310,https://en.wikipedia.org/wiki/Afyon_Airport
128,OIMS,AFZ,Sabzevar National Airport,medium_airport,36003,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,36.16809845,57.59519958,3010,https://en.wikipedia.org/wiki/Sabzevar_Airport
129,GMAD,AGA,Al Massira Airport,medium_airport,47925,119,2,http://www.agadir-airport.com/en/index.php,2024-06-27 0:00:00,2024-06-27 0:00:00,30.322478,-9.412003,250,https://en.wikipedia.org/wiki/Al_Massira_Airport
130,EDMA,AGB,Augsburg Airport,medium_airport,3050,64,3,https://www.augsburg-airport.de/,2024-06-27 0:00:00,2024-06-27 0:00:00,48.425278,10.931667,1516,https://en.wikipedia.org/wiki/Augsburg_Airport
131,KAGC,AGC,Allegheny County Airport,medium_airport,32955,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.354401,-79.930199,1252,https://en.wikipedia.org/wiki/Allegheny_County_Airport
132,ID-AGD,AGD,Anggi Airport,small_airport,47926,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-1.3858,133.8737,6644,https://en.wikipedia.org/wiki/Anggi_Airport
